fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,133265,Nippon India Gilt Securities Fund- Direct Plan- Growth Plan- Bonus Option,13.35534773,5.375833686
Sundaram Mutual Fund,Close Ended Schemes,ELSS,133322,Sundaram Long Term Tax Advantage Fund Regular Plan Growth,11.80119302,2.937196007
Sundaram Mutual Fund,Close Ended Schemes,ELSS,133324,Sundaram Long Term Tax Advantage Fund Direct Plan Growth,11.95274651,3.170465954
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,133385,Motilal Oswal Long Term Equity Fund (MOFLTE) - Regular Plan - Growth Option,14.70457674,8.050951811
Motilal Oswal Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,133386,Motilal Oswal Long Term Equity Fund (MOFLTE) - Direct Plan - Growth Option,15.34226744,10.19285335
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,133486,Baroda Credit Risk Fund -Plan A -Growth Option,12.74086047,1.79508801
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,133488,Baroda Credit Risk Fund -Plan B-Growth Option,13.18298837,2.552766683
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133513,Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth,12.01139535,2.94366782
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133516,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,12.35302326,3.53416993
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133565,Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan - Growth Option,11.51169302,2.747982177
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133568,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option,11.99870698,3.483616281
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133569,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan- Growth Plan - Growth Option,12.33346512,2.510709706
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133572,Nippon India Retirement Fund- Income Generation Scheme-Growth Plan - Growth Option,11.82241163,1.620553928
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,133604,L&T Resurgent India  Bond Fund - Direct Plan - Growth,12.87100698,2.538880469
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,133607,L&T Resurgent India  Bond Fund - Regular Plan - Growth,12.54069535,1.897368457
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133628,Nippon India Retirement Fund- Income Generation Scheme- Growth Plan- Bonus Option,11.82243953,1.620664542
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133629,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan-Growth Plan- Bonus Option,12.33346512,2.510709706
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133630,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option,11.99870698,3.48361647
Nippon India Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,133631,Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan- Bonus Option,11.51169302,2.747982177
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,133710,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,13.15478372,6.637872821
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,133711,LIC MF Large & Mid Cap Fund-Regular Plan-Growth,12.70538837,5.166039495
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,133713,HSBC Global Consumer Opportunities Fund - Growth,11.69141463,3.37129914
HSBC Mutual Fund,Open Ended Schemes,Other Scheme - FoF Overseas,133714,HSBC Global Consumer Opportunities Fund - Growth Direct,11.94683659,4.022956664
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,2253.761126,86423.97688
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,2298.606472,95934.06019
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133796,Kotak Infrastructure & Economic Reform Fund - Standard Plan-Growth,18.04869767,7.738086909
Kotak Mahindra Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133801,Kotak Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,19.2004186,10.09049527
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133805,Kotak Low Duration Fund- Regular Plan-Growth Option,2083.504963,67753.65541
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133810,Kotak Low Duration Fund- Direct Plan- Growth Option,2148.048526,86708.50877
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,133836,PGIM India Diversified Equity Fund - Regular Plan - Growth Option,11.88511628,2.735569173
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,133839,PGIM India Diversified Equity Fund - Direct Plan - Growth Option,12.28488372,3.788266847
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133858,SBI BANKING & FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH,13.60954186,11.04630041
SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,133859,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,13.98511628,12.9561282
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133925,DSP Low Duration Fund - Direct Plan - Growth,12.54863488,2.505941007
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,133926,DSP Low Duration Fund - Regular Plan - Growth,12.42695581,2.258690385
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134016,LIC MF Banking and Financial Services Fund-Regular Plan-Growth,10.14241628,2.107146263
LIC Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134017,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,10.40143953,2.348966916
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,134044,Baroda ELSS 96 Plan A -Growth Option,40.3427907,23.81929919
Baroda Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,134045,Baroda ELSS 96 Plan B(Direct) -Growth Option,42.81069767,30.19823905
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,134109,SBI Dynamic Asset Allocation Fund - Regular Plan - Growth,11.76658837,1.925781543
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,134110,SBI Dynamic Asset Allocation Fund - Direct Plan - Growth,11.99587674,2.416417265
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,12.43067381,1.824202824
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,12.76174048,2.488570545
Quantum Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,134494,Quantum Dynamic Bond Fund - Direct Plan Growth Option,12.8251122,2.827354822
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,134499,UTI Medium Term Fund - Regular Plan - Growth Option,12.26766744,1.679290858
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,134503,UTI Medium Term Fund - Direct Plan - Growth Option,12.53121395,2.128408874
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134545,Nippon India Banking  & PSU Debt Fund- Growth Plan- Growth Option,12.50529756,2.47730404
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134547,Nippon India Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Growth Option,12.59439268,2.709550626
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134552,Nippon India Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Bonus Option,12.59439512,2.709530057
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,134593,Nippon India Equity Savings Fund- Growth Plan- Growth Option,11.30292439,1.285632289
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,134594,Nippon India Equity Savings Fund- Direct Plan- Growth Plan-Growth Option,11.63711463,1.553395956
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,134595,Nippon India Equity Savings Fund- Direct Plan- Growth Plan- Bonus Option,11.63711463,1.553395956
Nippon India Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,134602,Nippon India Equity Savings Fund- Growth Plan- Bonus Option,11.30291951,1.285624242
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,134643,SBI Equity Savings Fund - Direct Plan - Growth,12.41525366,2.049183234
SBI Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,134644,SBI Equity Savings Fund - Regular Plan - Growth,11.89412683,1.290266539
Mirae Asset Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,134813,Mirae Asset Hybrid-Equity Fund -Direct Plan-Growth,13.39,5.25305441
Mirae Asset Mutual Fund,Open Ended Schemes,Hybrid Scheme - Aggressive Hybrid Fund,134815,Mirae Asset Hybrid-Equity Fund -Regular Plan-Growth,12.74269231,3.624590367
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134922,Nippon India US Equity Opportunites Fund- Growth Plan- Growth Option,13.34636757,9.117662411
Nippon India Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,134923,Nippon India US Equity Opportunites Fund- Direct Plan- Growth Plan- Growth Option,13.7445,10.96745085
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,135120,Axis Equity Saver Fund - Direct Plan - Growth,11.98128205,1.987611177
Axis Mutual Fund,Open Ended Schemes,Hybrid Scheme - Equity Savings,135122,Axis Equity Saver Fund - Regular Plan - Growth,11.59897436,1.390163051
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135301,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Growth Option,11.83809744,0.925782368
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135302,UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Growth Option,12.35862308,1.505476256
Indiabulls Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,135341,Indiabulls Value Fund - Direct Plan - Growth Option,12.08884615,2.755522879
Indiabulls Mutual Fund,Open Ended Schemes,Equity Scheme - Value Fund,135343,Indiabulls Value Fund - Regular Plan - Growth Option,11.47594872,2.225444677
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135359,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan- Growth Option,12.11011579,1.076335614
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135360,UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Regular Plan - Growth Option,11.77875,0.80267995
Sundaram Mutual Fund,Close Ended Schemes,Growth,135490,Sundaram Select Micro Cap Series VIII  Direct Plan Growth,13.00134324,5.967018674
Sundaram Mutual Fund,Close Ended Schemes,Growth,135492,Sundaram Select Micro Cap Series VIII  Regular Plan Growth,12.75384595,5.773857748
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135511,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - Growth Option,12.34137027,1.397712294
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135513,UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - Growth Option,12.73095135,1.911178379
Sundaram Mutual Fund,Close Ended Schemes,Growth,135567,Sundaram Select Micro Cap Series IX-Direct Plan Growth,12.94385405,5.95385941
Sundaram Mutual Fund,Close Ended Schemes,Growth,135569,Sundaram Select Micro Cap Series IX - Regular Plan - Growth,12.702,5.763241905
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135598,PGIM India Long Term Equity Fund - Regular Plan - Growth Option,12.67621622,2.81774244
PGIM India Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135601,PGIM India Long Term Equity Fund - Direct Plan - Growth Option,13.08513514,3.626241198
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135654,Essel Long Term Advantage Fund- Direct Plan- Growth Option,13.33017778,3.386977047
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135655,Essel Long Term Advantage Fund- Regular Plan- Growth Option,12.80227778,2.569808756
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,135677,Essel Large & Midcap Fund- Direct Plan- Growth Option,14.04846216,4.825033484
Essel Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,135678,Essel Large & Midcap Fund- Regular Plan- Growth Option,13.44516486,3.682897864
Sundaram Mutual Fund,Close Ended Schemes,ELSS,135682,SUNDARAM LONG TERM TAX ADVANTAGE SERIES II DIRECT PLAN GROWTH,13.6577,1.993068543
Sundaram Mutual Fund,Close Ended Schemes,ELSS,135684,SUNDARAM LONG TERM TAX ADVANTAGE SERIES II REGULAR PLAN GROWTH,13.49498788,1.822370807
Indiabulls Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,135689,Indiabulls Savings Income Fund-Direct Plan-Growth Option,12.75072973,2.742719397
Indiabulls Mutual Fund,Open Ended Schemes,Hybrid Scheme - Conservative Hybrid Fund,135692,Indiabulls Savings Income Fund-Regular Plan-Growth Option,12.3013,1.868054282
Principal Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,135749,Principal Retirement Savings Fund - Progressive Plan - Direct Sub-Plan - Growth,12.49968378,2.227967323
Principal Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,135750,Principal Retirement Savings Fund - Progressive Plan - Regular Sub - Plan - Growth,12.30654865,2.001873978
Principal Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,135751,Principal Retirement Savings Fund - Conservative Plan - Direct Sub-Plan - Growth,11.77009459,0.753812062
Principal Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,135752,Principal Retirement Savings Fund- Conservative Plan - Regular Sub-Plan - Growth,11.64239459,0.63328697
Principal Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,135753,Principal Retirement Savings Fund - Moderate Plan - Direct Sub-Plan - Growth,11.98416216,1.179880369
Principal Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,135754,Principal Retirement Savings Fund - Moderate Plan - Regular Sub-Plan - Growth,11.79238919,0.976556712
Axis Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Children’s Fund,135759,Axis Children's Gift Fund - Lock in - Regular Growth,12.0211973,1.697980914
Axis Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Children’s Fund,135762,Axis Children's Gift Fund - Lock in - Direct Growth,12.50405946,2.523920489
Axis Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Children’s Fund,135764,Axis Children's Gift Fund - No Lock in - Direct Growth,12.58985676,2.653401092
Axis Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Children’s Fund,135766,Axis Children's Gift Fund - No Lock in - Regular Plan - Growth,12.02009189,1.696860685
Sundaram Mutual Fund,Close Ended Schemes,Growth,135772,SUNDARAM SELECT MICRO CAP SERIES X - DIRECT PLAN - GROWTH,12.79135946,5.963340807
Sundaram Mutual Fund,Close Ended Schemes,Growth,135774,SUNDARAM SELECT MICRO CAP SERIES X - REGULAR PLAN - GROWTH,12.57776486,5.791952426
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135781,Mirae Asset Tax Saver Fund-Direct Plan -Growth,15.62986111,9.79890962
Mirae Asset Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,135784,Mirae Asset Tax Saver Fund-Regular Plan-Growth,15.06447222,7.917559083
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135793,Tata Banking And Financial Services Fund-Direct Plan-Growth,16.40827778,11.49449872
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135794,Tata Banking And Financial Services Fund-Regular Plan-Growth,15.71030556,9.145164633
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135797,Tata Digital India Fund-Regular Plan-Growth,12.38421944,6.69549009
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135800,Tata Digital India Fund-Direct Plan-Growth,12.95898611,8.835717562
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135804,Tata India Consumer Fund-Regular Plan-Growth,14.99547222,8.896502391
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135805,Tata India Consumer Fund-Direct Plan-Growth,15.67256389,11.15436906
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135810,Tata India Pharma & Healthcare Fund-Direct Plan-Growth,9.695875,1.392284559
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135812,Tata India Pharma & Healthcare Fund-Regular Plan-Growth,9.299902778,1.002978595
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135813,Tata Resources & Energy Fund-Direct Plan-Growth,14.278125,3.890826866
Tata Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,135815,Tata Resources & Energy Fund-Regular Plan-Growth,13.66755833,2.927535545
HDFC Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,135853,HDFC Nifty 50 ETF - Growth Option,1019.038919,24411.94376
HDFC Mutual Fund,Open Ended Schemes,Other Scheme - Other  ETFs,135854,HDFC Sensex ETF - Growth option,3382.824865,307296.1965
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135860,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Regular Plan - Growth Option,12.24269444,1.163919958
UTI Mutual Fund,IL&FS Mutual Fund,IDF,135863,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Direct Plan - Growth Option,12.76466667,1.855308724
IDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,135914,IDFC CBF_Regular Plan_Growth,12.06943056,1.605462429
IDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,135916,IDFC CBF_Direct Plan_Growth,12.16325278,1.76583678
UTI Mutual Fund,Close Ended Schemes,ELSS,135962,UTI Long Term Advantage Fund Series III - Direct Plan - Growth Option,13.29285455,2.760009822
UTI Mutual Fund,Close Ended Schemes,ELSS,135964,UTI Long Term Advantage Fund Series III - Regular Plan - Growth Option,12.79067576,2.356127029
